stime,station_id,lat,lon,station_id,states,RH,HPBL,TMP,goes_measurement,wind_direction,wind_speed,forest_perc,pop_density,num_vehicles,copd_heart,air_data_value_pred,air_data_value_real
2019-01-22 22:00,32-031-1007,39.621434,-119.71877,32-031-1007,Nevada,63.600002,485.1831,276.11624,0.12430973,19.06894898,0.789460264,15.89,72.778719,683020,5397,4.483117442,3
2019-07-30 18:00,06-029-0018,35.642943,-117.715066,06-029-0018,California,10.900001,1202.5753,310.01624,0.90099746,258.762281,5.884805452,32.71,657.080463,15065827,16914,6.887645964,4
2019-06-24 14:00,32-031-1005,39.540917,-119.746761,32-031-1005,Nevada,47.9,94.879814,286.8668,0.5181634,337.193216,0.893436847,15.89,72.778719,683020,5397,9.514397303,11
2019-05-06 18:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,28.1,1587.3091,295.5601,0.89799213,250.1160866,3.536632511,34.48,101.00961,937421,12540,6.32516555,7
2019-05-04 19:00,32-031-1007,39.621434,-119.71877,32-031-1007,Nevada,20.300001,1733.1317,294.35306,0.29954416,95.49173886,0.210969338,15.89,72.778719,683020,5397,5.478445781,6
2019-06-13 21:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,38,1593.8563,304.68356,0.48202223,280.3239712,6.144265042,37.33,287.48889,8248322,14834,10.20777541,7
2019-01-16 20:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,49.7,1586.9083,283.89767,0.9002269,205.5698617,2.839411227,31.99,44.806827,655766,9336,4.103259496,3.3
2019-06-28 21:00,35-001-0029,35.01708,-106.65739,35-001-0029,New Mexico,13.900001,3308.7583,307.24988,-0.05,209.9480421,1.603077804,31.99,44.806827,655766,9336,6.617335261,6.2
2019-05-15 22:00,48-201-1034,29.767997,-95.220582,48-201-1034,Texas,43,1447.2582,302.30167,0.15798494,332.0054951,3.15745306,37.33,287.48889,8248322,14834,8.133214744,9
2019-05-29 23:00,48-323-0004,28.704607,-100.451156,48-323-0004,Texas,33.3,1448.3293,310.80203,0.25369346,336.2823928,4.356268394,37.33,287.48889,8248322,14834,16.64215812,11
2019-01-20 18:00,40-115-9007,36.985702,-94.83931,40-115-9007,Oklahoma,72.6,337.9568,270.54852,0.4542036,247.3194384,3.654389558,28.8,149.442423,1296219,8506,8.186103571,6
2019-08-24 16:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,54.4,329.92944,300.05252,0.30802077,276.9038942,3.858736116,32.71,657.080463,15065827,16914,11.27594713,11
2019-02-28 14:00,42-101-0076,39.988842,-75.207205,42-101-0076,Pennsylvania,64.8,650.2816,273.72015,0.16045086,107.6878011,4.925002332,58.6,740.996139,4424183,11376,8.347693519,11.1
2019-06-21 22:00,35-013-0016,32.003712,-106.599715,35-013-0016,New Mexico,8.1,2923.5356,308.34253,0.22941957,212.3897929,6.468319318,31.99,44.806827,655766,9336,8.144990897,5
2019-01-26 17:00,40-115-9007,36.985702,-94.83931,40-115-9007,Oklahoma,70.3,168.91336,276.4497,0.39432797,234.9385271,6.041954709,28.8,149.442423,1296219,8506,9.060760823,12
2019-05-21 21:00,06-065-0010,33.747236,-115.820124,06-065-0010,California,35.100002,1042.4044,291.76566,0.05472454,166.1627697,8.512290517,32.71,657.080463,15065827,16914,6.433297089,5
2019-01-25 22:00,41-035-0004,42.190296,-121.731369,41-035-0004,Oregon,76,78.724525,275.95258,0.03569072,233.5671587,0.843703226,48.51,113.700561,1488623,6188,7.522208047,11.1
2019-05-12 22:00,06-073-1201,33.362593,-117.09023,06-073-1201,California,54.4,641.41614,298.50653,0.08909331,196.8752771,4.906183186,32.71,657.080463,15065827,16914,16.06601393,15
2019-10-23 23:00,49-021-0005,37.74743,-113.055525,49-021-0005,Utah,16.800001,1920.1128,290.9425,0.032377142,61.5897576,5.281340999,34.48,101.00961,937421,12540,3.849254476,2.2
2019-05-20 15:00,48-361-1100,30.194167,-93.866944,48-361-1100,Texas,80,606.61926,300.74307,1.5133163,301.8492006,4.778367568,37.33,287.48889,8248322,14834,11.48792679,15
2019-07-03 19:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,14.5,2662.0762,305.25034,0.47601157,277.7577775,6.580625616,34.48,101.00961,937421,12540,7.970103885,8.2
2019-08-31 18:00,49-021-0005,37.74743,-113.055525,49-021-0005,Utah,11.900001,1804.2897,303.3063,0.053106282,141.2368158,3.444766458,34.48,101.00961,937421,12540,5.434066787,2.2
2019-08-16 18:00,16-053-0003,42.68,-114.2525,16-053-0003,Idaho,31.1,1001.4381,297.56018,0.20699511,169.7169261,5.444518861,40.55,55.943784,598774,6001,4.75935725,4
2019-06-10 21:00,06-073-1201,33.362593,-117.09023,06-073-1201,California,10.7,2543.6814,312.71933,0.06797886,193.7304229,5.616229721,32.71,657.080463,15065827,16914,14.10821779,24
2019-05-26 14:00,49-021-0005,37.74743,-113.055525,49-021-0005,Utah,43.3,43.390068,282.72845,0.041701403,206.785368,2.706793401,34.48,101.00961,937421,12540,6.276410143,2.8
2019-06-04 19:00,32-031-1007,39.621434,-119.71877,32-031-1007,Nevada,29.5,1867.4291,298.8122,0.4339368,345.2476919,1.443355954,15.89,72.778719,683020,5397,6.747311118,7
2019-06-03 22:00,06-073-1201,33.362593,-117.09023,06-073-1201,California,60.9,507.60797,296.61594,0.09441045,181.4726834,3.643766467,32.71,657.080463,15065827,16914,14.25583484,12
2019-06-23 14:00,35-049-0021,35.61975,-106.07968,35-049-0021,New Mexico,42.5,546.55084,287.65573,0.14133999,88.62137574,3.990106694,31.99,44.806827,655766,9336,3.943941557,4
2019-03-17 15:00,08-045-0019,39.43806,-108.02611,08-045-0019,Colorado,76.5,82.73053,274.01318,0.28759986,297.3305941,0.959621306,34.42,144.003444,1798177,13440,11.7800751,2.9
2019-02-16 22:00,11-001-0041,38.895572,-76.958072,11-001-0041,Maryland,44.5,1157.1548,279.5,0.29607645,102.1910543,2.992967076,39.36,1613.304771,1922462,9951,7.034280556,6
2019-01-27 22:00,48-479-0313,27.599444,-99.533333,48-479-0313,Texas,63.100002,1009.1929,290.07715,0.059039902,118.6400945,2.598501427,37.33,287.48889,8248322,14834,6.962277778,10
2019-03-27 15:00,42-101-0076,39.988842,-75.207205,42-101-0076,Pennsylvania,33.9,806.87256,277.66168,0.29337937,27.52411854,2.014338432,58.6,740.996139,4424183,11376,6.466778676,7
2019-07-03 19:00,11-001-0043,38.921847,-77.013178,11-001-0043,Maryland,54.3,1464.3888,304.62534,1.0494921,116.2689822,0.534837527,39.36,1613.304771,1922462,9951,10.49174001,4
2019-01-25 14:00,45-091-8801,34.9127,-80.8745,45-091-8801,South Carolina,66.700005,114.530426,274.2282,0.026058223,169.5337658,1.030165049,68.19,443.406288,1830186,12485,9.975240223,10
2019-06-04 17:00,49-021-0005,37.74743,-113.055525,49-021-0005,Utah,36.600002,895.02246,293.7832,0.12153557,103.4002958,2.989273325,34.48,101.00961,937421,12540,5.30467348,5.4
2019-07-10 19:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,12.2,1834.9148,306.70996,0.4530477,256.6322551,6.499134955,34.48,101.00961,937421,12540,10.3847134,12.7
2019-07-12 16:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,54,129.21133,297.1672,0.17755818,162.6942641,1.488976123,32.71,657.080463,15065827,16914,12.07894516,6
2019-02-16 16:00,48-479-0313,27.599444,-99.533333,48-479-0313,Texas,92.700005,72.438866,293.33453,0.5608546,44.34875738,4.019673801,37.33,287.48889,8248322,14834,12.01851984,15
2019-03-17 14:00,35-001-1013,35.19324,-106.613815,35-001-1013,New Mexico,83.8,76.66586,272.8636,3.9282227,99.50016491,1.888558849,31.99,44.806827,655766,9336,6.760413048,4.8
2019-09-20 22:00,31-055-0019,41.247486,-95.973142,31-055-0019,Nebraska,54.2,1559.0378,302.9098,0.15051013,293.9466802,7.365711032,3.2,65.267748,683020,25287,5.599440553,5
2019-03-24 22:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,20.5,2705.9873,291.83746,0.09186746,192.9370857,3.496350044,31.99,44.806827,655766,9336,3.542507395,3.6
2019-03-19 22:00,11-001-0043,38.921847,-77.013178,11-001-0043,Maryland,27.9,1871.0852,282.85614,0.021742862,61.82074754,0.462842398,39.36,1613.304771,1922462,9951,6.045111928,8
2019-04-12 23:00,32-031-0025,39.399837,-119.739606,32-031-0025,Nevada,22.9,1695.9529,286.49484,0.001399022,40.60768998,4.077733635,15.89,72.778719,683020,5397,3.334252707,3
2019-06-27 19:00,56-013-0099,42.529999,-108.720003,56-013-0099,Wyoming,18.2,2340.8774,293.62357,0.042703178,224.2593322,9.294974727,18.42,15.53994,203546,6811,4.023966138,5
2019-08-10 15:00,16-053-0003,42.68,-114.2525,16-053-0003,Idaho,77.200005,78.57366,290.40475,0.20576216,12.32843851,2.586339739,40.55,55.943784,598774,6001,4.96663888,6
2019-02-18 16:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,90.9,167.44328,276.1352,0.17902233,349.960972,2.079965357,32.71,657.080463,15065827,16914,10.05297253,2
2019-09-27 20:00,42-003-1376,40.43743,-79.863572,42-003-1376,Pennsylvania,29,1198.8964,299.79776,0.054878663,289.8983267,3.461933076,58.6,740.996139,4424183,11376,5.874797054,2
2019-08-15 16:00,49-021-0005,37.74743,-113.055525,49-021-0005,Utah,12.3,386.20142,299.86734,0.0860109,152.4587538,1.448965588,34.48,101.00961,937421,12540,5.532013283,4.3
2019-02-25 20:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,22.4,1169.974,285.12775,0.2522293,172.4774446,1.968707073,31.99,44.806827,655766,9336,4.368977983,4.3
2019-04-19 18:00,48-201-1034,29.767997,-95.220582,48-201-1034,Texas,32,1858.6768,295.7478,0.19235371,132.4742138,8.166993819,37.33,287.48889,8248322,14834,5.764568783,6
2019-04-27 20:00,11-001-0041,38.895572,-76.958072,11-001-0041,Maryland,20,2299.9966,294.3096,0.1544402,180.8037608,6.292376736,39.36,1613.304771,1922462,9951,4.9678841,4
2019-06-22 23:00,11-001-0051,38.89477,-76.953426,11-001-0051,Maryland,33.100002,2249.2297,300.26898,0.16969807,122.1736635,2.957109394,39.36,1613.304771,1922462,9951,4.814125397,4
2019-06-04 18:00,48-479-0313,27.599444,-99.533333,48-479-0313,Texas,53.7,1600.7378,305.85867,1.3089532,357.6929985,3.311237516,37.33,287.48889,8248322,14834,16.54902778,8
2019-07-13 20:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,31.2,429.98822,304.30948,0.028215904,203.8936572,2.538145513,32.71,657.080463,15065827,16914,9.171521133,7
2019-10-10 15:00,49-021-0005,37.74743,-113.055525,49-021-0005,Utah,42.7,370.73508,272.29776,-0.026496701,63.02171453,3.826517809,34.48,101.00961,937421,12540,5.413836858,5.2
2019-06-08 22:00,06-065-0010,33.747236,-115.820124,06-065-0010,California,17.9,1785.5194,302.90027,-0.018328339,267.3640717,4.369497247,32.71,657.080463,15065827,16914,5.961396247,2
2019-06-25 16:00,40-115-9007,36.985702,-94.83931,40-115-9007,Oklahoma,79.1,571.12427,299.9176,0.3205045,247.6853972,3.464425201,28.8,149.442423,1296219,8506,8.099556656,8
2019-03-24 22:00,32-005-0007,38.897557,-119.732507,32-005-0007,Nevada,21.6,1815.7373,285.33746,0.19905792,250.0647954,2.295303638,15.89,72.778719,683020,5397,2.903958333,2
2019-07-24 14:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,39.7,42.852104,297.24802,0.11051598,335.2110043,3.148579691,32.71,657.080463,15065827,16914,7.858642848,8
2019-01-05 22:00,48-361-1100,30.194167,-93.866944,48-361-1100,Texas,52.7,748.34143,292.5446,-0.003918119,276.1800663,1.5085553,37.33,287.48889,8248322,14834,8.145435673,9
2019-06-29 18:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,23,1737.4265,303.66525,0.84112185,179.2330279,2.547375029,31.99,44.806827,655766,9336,6.848673672,6.5
2019-05-19 20:00,48-323-0004,28.704607,-100.451156,48-323-0004,Texas,71.1,1065.7474,303.6953,0.572876,352.1098429,4.335045934,37.33,287.48889,8248322,14834,19.41829533,33
2019-05-17 19:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,21,1444.29,304.11902,0.66581035,189.3042711,3.962224545,37.33,287.48889,8248322,14834,9.186116085,41
2019-05-03 19:00,06-079-2004,35.02083,-120.56388,06-079-2004,California,83.1,157.52467,289.7398,0.38777786,159.3892216,5.064338106,32.71,657.080463,15065827,16914,7.306928113,16
2019-01-04 22:00,31-055-0019,41.247486,-95.973142,31-055-0019,Nebraska,60.2,163.03049,283.42978,-0.004765779,161.4898042,1.63612855,3.2,65.267748,683020,25287,6.928020895,8
2019-05-14 22:00,48-479-0313,27.599444,-99.533333,48-479-0313,Texas,51,1395.1798,304.26123,0.3973333,1.477655294,5.11476588,37.33,287.48889,8248322,14834,15.83350099,14
2019-06-03 17:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,41.3,955.31085,293.8429,0.6223485,130.5745198,1.319257545,34.48,101.00961,937421,12540,7.426308613,5.3
2019-06-12 23:00,06-065-0010,33.747236,-115.820124,06-065-0010,California,11.400001,2961.4631,310.46167,0.04832856,216.7435044,4.818225784,32.71,657.080463,15065827,16914,3.442488889,9
2019-05-15 20:00,35-001-1012,35.1852,-106.50815,35-001-1012,New Mexico,19.9,3012.6467,298.7694,0.19412608,227.9864007,4.890312064,31.99,44.806827,655766,9336,5.68556246,4.2
2019-05-10 19:00,16-053-0003,42.68,-114.2525,16-053-0003,Idaho,32.3,1553.1056,288.42117,0.19366373,9.600795582,2.575385883,40.55,55.943784,598774,6001,3.254499531,4
2019-06-14 22:00,11-001-0041,38.895572,-76.958072,11-001-0041,Maryland,34.8,1970.3253,297.97647,0.09001802,165.1503619,4.636157169,39.36,1613.304771,1922462,9951,4.355400809,4
2019-07-09 23:00,48-303-1028,33.58553,-101.78698,48-303-1028,Texas,11.3,3693.6152,310.94238,0.04162434,58.55764228,2.935180328,37.33,287.48889,8248322,14834,7.549732456,2
2019-06-15 18:00,48-479-0313,27.599444,-99.533333,48-479-0313,Texas,39.9,1427.4161,309.65494,0.55977577,283.1848558,6.361121671,37.33,287.48889,8248322,14834,20.0188287,9
2019-07-22 14:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,28.800001,93.30469,297.4693,0.23142312,38.92751487,2.983139932,34.48,101.00961,937421,12540,15.44232359,9.8
2019-06-25 20:00,32-510-0020,39.1447,-119.7661,32-510-0020,Nevada,18.6,1621.3981,298.75595,-0.01971542,193.12757,7.589107207,15.89,72.778719,683020,5397,3.322589869,4
2019-02-11 23:00,06-073-1201,33.362593,-117.09023,06-073-1201,California,25.6,1050.8531,290.66266,0.003942002,162.4173612,3.155657218,32.71,657.080463,15065827,16914,4.274328914,4
2019-06-04 21:00,06-083-2004,34.63782,-120.4575,06-083-2004,California,72.3,123.40379,294.92505,0.28436333,131.1114302,6.724179562,32.71,657.080463,15065827,16914,7.136668343,7
2019-06-16 14:00,32-510-0020,39.1447,-119.7661,32-510-0020,Nevada,63.2,64.60982,288.40253,0.11059305,245.8493939,2.938886437,15.89,72.778719,683020,5397,6.176324074,5
2019-04-12 22:00,48-479-0313,27.599444,-99.533333,48-479-0313,Texas,40.9,1598.4622,303.83374,0.2845945,349.0492332,5.641758349,37.33,287.48889,8248322,14834,14.01608333,20
2019-09-19 15:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,46.5,205.12648,286.8373,0.30594015,108.5969642,4.48616641,34.48,101.00961,937421,12540,8.765837865,9.4
2019-03-31 15:00,06-079-2004,35.02083,-120.56388,06-079-2004,California,89.3,54.1898,282.67072,0.15243663,193.0322003,1.905605243,32.71,657.080463,15065827,16914,5.575885281,7
2019-05-05 17:00,35-001-0026,35.1443,-106.60468,35-001-0026,New Mexico,17.9,774.37354,294.2829,0.5938363,225.9595407,1.940655736,31.99,44.806827,655766,9336,5.535701329,6
2019-03-19 22:00,35-013-0016,32.003712,-106.599715,35-013-0016,New Mexico,19.5,2039.1477,292.54364,0.04062256,186.4591504,2.48470332,31.99,44.806827,655766,9336,4.871652083,4
2019-03-14 14:00,48-361-1100,30.194167,-93.866944,48-361-1100,Texas,89.4,201.90689,294.25815,0.8358047,147.5205774,3.001208551,37.33,287.48889,8248322,14834,13.53878632,21
2019-04-22 20:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,30.800001,1057.7299,298.3473,0.05040918,124.7148354,5.399493088,32.71,657.080463,15065827,16914,5.025724127,3
2019-06-12 20:00,48-303-1028,33.58553,-101.78698,48-303-1028,Texas,34.100002,1293.1248,299.10623,-0.01709538,49.09879974,6.019312829,37.33,287.48889,8248322,14834,5.243232259,4
2019-06-12 19:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,39.5,1396.9847,302.02417,0.62612444,29.78208684,5.121725997,37.33,287.48889,8248322,14834,6.132663658,12
2019-07-09 22:00,42-003-1376,40.43743,-79.863572,42-003-1376,Pennsylvania,44.2,1609.7769,302.92307,0.14072351,0.295624529,0.988122753,58.6,740.996139,4424183,11376,10.20755909,16
2019-04-24 18:00,42-101-0075,40.054171,-74.985166,42-101-0075,Pennsylvania,38.8,1211.5426,293.48236,0.30709603,166.7814802,4.427108554,58.6,740.996139,4424183,11376,4.787865581,4
2019-03-15 23:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,29.6,1144.4183,291.30148,0.04023726,144.8532553,4.390086399,32.71,657.080463,15065827,16914,4.270131874,2
2019-05-31 23:00,06-065-0010,33.747236,-115.820124,06-065-0010,California,14,2322.0562,300.23935,0.03468894,258.5988089,6.300864562,32.71,657.080463,15065827,16914,4.148186985,3
2019-04-12 14:00,48-323-0004,28.704607,-100.451156,48-323-0004,Texas,52.8,109.299255,289.07666,0.23111488,353.6410731,4.73574897,37.33,287.48889,8248322,14834,9.673388889,10
2019-06-23 16:00,48-043-0101,29.30265,-103.17781,48-043-0101,Texas,20.7,699.78107,303.74463,0.15151191,128.4157108,8.366441002,37.33,287.48889,8248322,14834,12.01436699,10
2019-06-30 17:00,48-043-0101,29.30265,-103.17781,48-043-0101,Texas,36,1501.6593,301.25912,0.25346228,310.8869524,2.822421121,37.33,287.48889,8248322,14834,15.51457021,20
2019-06-20 17:00,35-001-1013,35.19324,-106.613815,35-001-1013,New Mexico,15.2,1111.2933,302.1685,0.6010029,256.2502857,3.803593932,31.99,44.806827,655766,9336,6.073548201,4.9
2019-02-16 19:00,44-009-0007,41.49511,-71.423705,44-009-0007,Rhode Island,43.100002,1124.2368,279.02435,0.7316196,160.3617556,4.53674217,54.38,2653.444755,412255,6426,3.865630092,4
2019-02-18 19:00,06-083-2004,34.63782,-120.4575,06-083-2004,California,54.9,1502.5594,283.58426,0.23026724,77.85848086,4.434700135,32.71,657.080463,15065827,16914,4.062462294,2
2019-04-25 16:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,58.8,216.35014,294.6147,0.57904077,220.0475253,4.096563427,37.33,287.48889,8248322,14834,10.26546507,4
2019-09-30 21:00,31-055-0019,41.247486,-95.973142,31-055-0019,Nebraska,51.9,1105.9917,305.80722,0.2058392,251.6583866,7.200660397,3.2,65.267748,683020,25287,11.1214076,7
2019-01-29 21:00,48-361-1100,30.194167,-93.866944,48-361-1100,Texas,28.1,1045.3313,282.91437,-0.02641964,90.04353132,4.855117401,37.33,287.48889,8248322,14834,3.910889683,5
2019-02-21 16:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,72.200005,53.40832,275.39407,0.075068384,69.1199037,2.445523142,32.71,657.080463,15065827,16914,5.200279299,6
2019-08-09 15:00,11-001-0041,38.895572,-76.958072,11-001-0041,Maryland,60.9,941.45,301.01373,0.37583357,169.9834247,2.03354455,39.36,1613.304771,1922462,9951,9.819277778,7
2019-05-05 22:00,06-079-2004,35.02083,-120.56388,06-079-2004,California,79.5,310.7075,287.57043,0.15128073,153.7063783,5.530492674,32.71,657.080463,15065827,16914,10.21985109,5
2019-04-01 20:00,42-003-1376,40.43743,-79.863572,42-003-1376,Pennsylvania,35.7,1350.7352,277.19305,-0.05,177.6995651,1.97188416,58.6,740.996139,4424183,11376,3.737740476,6
2019-06-09 17:00,44-007-0030,41.829495,-71.417457,44-007-0030,Rhode Island,29.4,988.53766,297.60443,0.35749328,300.8925397,4.522411494,54.38,2653.444755,412255,6426,5.351968682,5
2019-02-01 19:00,45-091-8801,34.9127,-80.8745,45-091-8801,South Carolina,29.4,793.43097,287.0798,0.002092559,231.8232023,2.894066034,68.19,443.406288,1830186,12485,4.897775857,3
2019-08-09 16:00,11-001-0041,38.895572,-76.958072,11-001-0041,Maryland,58.4,1193.4457,301.62167,0.542052,162.7664473,2.001626144,39.36,1613.304771,1922462,9951,7.469781355,5
2019-01-05 15:00,48-361-1100,30.194167,-93.866944,48-361-1100,Texas,96.200005,40.182304,281.60858,0.03299362,254.0392862,0.134253313,37.33,287.48889,8248322,14834,18.37274048,8
2019-07-27 19:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,35.5,428.05356,305.8235,0.12531151,163.1904461,3.909610097,32.71,657.080463,15065827,16914,10.17043516,12
2019-05-31 19:00,06-065-0010,33.747236,-115.820124,06-065-0010,California,20.800001,925.52277,298.06448,0.17378224,260.8790993,5.536665853,32.71,657.080463,15065827,16914,4.814720252,4
2019-01-05 19:00,31-055-0019,41.247486,-95.973142,31-055-0019,Nebraska,64.5,129.99243,284.6692,0.10442825,171.7292758,0.197058755,3.2,65.267748,683020,25287,8.600058761,4
2019-04-19 23:00,56-035-0101,42.869824,-109.87076,56-035-0101,Wyoming,29.5,1331.429,289.21423,0.00617674,107.9417167,4.255952837,18.42,15.53994,203546,6811,4.621373926,2
2019-06-22 16:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,49,326.74066,294.80957,0.18688245,259.3654951,2.164457073,32.71,657.080463,15065827,16914,9.154778457,11
2019-05-15 14:00,42-101-0075,40.054171,-74.985166,42-101-0075,Pennsylvania,67.5,817.44324,287.1724,0.19335549,139.188757,3.057900702,58.6,740.996139,4424183,11376,6.172474802,6.9
2019-06-06 18:00,48-043-0101,29.30265,-103.17781,48-043-0101,Texas,21.9,2239.2642,303.58118,0.26625425,168.3133241,3.250089033,37.33,287.48889,8248322,14834,11.30762121,12
2019-06-21 17:00,35-001-1012,35.1852,-106.50815,35-001-1012,New Mexico,15.2,1734.3632,298.16162,0.2630177,229.3439201,5.301315436,31.99,44.806827,655766,9336,5.312083532,7.5
2019-07-05 21:00,06-083-2004,34.63782,-120.4575,06-083-2004,California,76,121.63266,293.0977,0.23951443,133.0605276,6.62474345,32.71,657.080463,15065827,16914,8.560346941,5
2019-05-18 16:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,16.7,1421.9131,299.4074,0.9169489,140.8318184,7.284786905,37.33,287.48889,8248322,14834,6.200414228,7
2019-06-23 18:00,48-043-0101,29.30265,-103.17781,48-043-0101,Texas,14.1,2196.1794,305.81805,-0.00630698,85.37895756,4.112217645,37.33,287.48889,8248322,14834,6.992655737,17
2019-05-30 15:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,58,276.8331,288.55646,0.47670507,259.862867,0.925223318,34.48,101.00961,937421,12540,10.14687371,7.1
2019-06-23 23:00,35-001-0029,35.01708,-106.65739,35-001-0029,New Mexico,8.2,3298.6133,301.62106,0.05811518,92.67163394,5.032598064,31.99,44.806827,655766,9336,3.415746916,2.5
2019-03-15 18:00,06-019-0500,36.985119,-119.658339,06-019-0500,California,46.5,430.7765,288.07507,0.083159685,187.6524703,2.84771513,32.71,657.080463,15065827,16914,7.782326803,3
2019-05-22 17:00,35-001-0026,35.1443,-106.60468,35-001-0026,New Mexico,29,1863.1283,289.13327,0.52902883,277.8507881,2.757795396,31.99,44.806827,655766,9336,4.448601051,5.4
2019-05-27 14:00,48-135-1014,31.870253,-102.334756,48-135-1014,Texas,91.200005,165.28488,295.40118,0.63729817,264.5147134,6.045272248,37.33,287.48889,8248322,14834,14.7752037,10
2019-04-21 17:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,25.300001,1977.3888,293.07892,0.45559067,207.1706348,4.673478361,31.99,44.806827,655766,9336,4.452883317,2.5
2019-04-24 22:00,48-323-0004,28.704607,-100.451156,48-323-0004,Texas,63,887.27185,295.17453,0.1380264,62.99222857,5.246125837,37.33,287.48889,8248322,14834,7.376326479,7
2019-04-06 19:00,42-101-0075,40.054171,-74.985166,42-101-0075,Pennsylvania,53.2,1007.9484,290.70718,0.3734447,208.923144,1.524112967,58.6,740.996139,4424183,11376,8.507757937,8.8
2019-06-30 21:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,15.900001,3081.5295,306.00516,0.3420042,192.370322,1.620881394,31.99,44.806827,655766,9336,6.39741949,6.3
2019-05-01 16:00,06-079-2007,35.04673,-120.58777,06-079-2007,California,78.4,263.3589,286.4018,0.408507,161.9710432,1.505926562,32.71,657.080463,15065827,16914,5.305243836,6
2019-05-31 14:00,48-303-1028,33.58553,-101.78698,48-303-1028,Texas,83.3,213.1502,290.79797,0.2374338,314.5628134,1.299154763,37.33,287.48889,8248322,14834,9.556800132,7
2019-05-22 16:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,32.5,1415.8595,287.21793,0.54359317,221.2250589,1.78246431,31.99,44.806827,655766,9336,3.663733601,4.5
2019-06-18 20:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,31.1,750.006,307.09045,0.035844844,165.6215641,3.559227378,32.71,657.080463,15065827,16914,6.833548703,8
2019-10-09 23:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,24.7,1761.6733,281.38684,0.14565535,113.0917021,4.998609033,34.48,101.00961,937421,12540,4.432248108,4.6
2019-04-20 16:00,31-055-0019,41.247486,-95.973142,31-055-0019,Nebraska,31.800001,404.04782,292.67795,0.5116133,263.3934643,5.11580938,3.2,65.267748,683020,25287,6.354111111,3
2019-04-30 15:00,45-091-8801,34.9127,-80.8745,45-091-8801,South Carolina,63.3,562.68866,296.9112,0.16854216,239.7566104,1.607236207,68.19,443.406288,1830186,12485,7.742853357,6
2019-07-22 16:00,06-061-0003,38.93568,-121.09959,06-061-0003,California,47.7,184.57063,300.0984,0.22795542,248.2015439,1.099354642,32.71,657.080463,15065827,16914,11.10955281,12
2019-04-27 19:00,06-029-0018,35.642943,-117.715066,06-029-0018,California,10.7,2364.6777,303.93793,0.6430777,318.8968943,2.508128084,32.71,657.080463,15065827,16914,5.113843093,2
2019-08-22 19:00,31-055-0019,41.247486,-95.973142,31-055-0019,Nebraska,65.1,866.42737,298.10098,0.41706067,359.6756797,2.741847126,3.2,65.267748,683020,25287,6.351863195,3
2019-06-02 14:00,32-031-0025,39.399837,-119.739606,32-031-0025,Nevada,75.700005,102.80878,284.6308,0.10065231,26.30861446,0.613403122,15.89,72.778719,683020,5397,5.49511874,3
2019-08-09 15:00,49-035-4002,40.662878,-111.901188,49-035-4002,Utah,73.6,123.387505,292.07623,0.36519927,280.1820096,0.339140427,34.48,101.00961,937421,12540,10.66867959,9.6
2019-06-18 18:00,35-001-0023,35.1343,-106.5852,35-001-0023,New Mexico,29.7,1797.8193,298.77457,0.5388925,202.347099,2.229130299,31.99,44.806827,655766,9336,5.809208363,7.6
2019-06-24 21:00,35-013-0016,32.003712,-106.599715,35-013-0016,New Mexico,6.5,2855.7478,306.04773,0.3719035,252.9157565,2.868312629,31.99,44.806827,655766,9336,7.256281361,9
2019-01-07 23:00,48-303-1028,33.58553,-101.78698,48-303-1028,Texas,19.300001,913.74115,291.31583,0.031683598,176.1706126,6.714222544,37.33,287.48889,8248322,14834,5.234221612,4
